"date","prices","vwretd_quarterly","vwretx_quarterly","dividends_quarterly","smoothed_dividends","t30ret","cpiret","exp_inflation_quarterly","real_rf"
1986-06-30,17.6751268803387,0.0576327833746426,0.0487608495505329,0.146271513081754,0.56830026686948,0.015601,0.006434,0.00135452534551475,0.0142464746544853
1986-09-30,16.2666497404555,-0.0716973885584998,-0.0796869606322286,0.147712206228222,0.578347708865679,0.014477,0.006392,0.00684154720686849,0.00763545279313151
1986-12-31,16.952554517511,0.0530288005418691,0.0421663211539895,0.179276503592299,0.613612725193932,0.012955,0.002722,0.00682061388702319,0.00613438611297681
1987-03-31,20.4222546312357,0.21375385744865,0.204671225810877,0.150271129967617,0.623531352869892,0.013532,0.014479,0.00499144046244619,0.00854055953755381
1987-06-30,21.2681180016985,0.0501404591632137,0.0414187064913514,0.171641284514116,0.648901124302254,0.013133,0.012489,0.0108512747819971,0.00228172521800291
1987-09-30,22.5206995626476,0.0669659083386347,0.0588948002286371,0.172770427798045,0.673959345872077,0.013684,0.013216,0.00985943415123191,0.00382456584876809
1987-12-31,17.2309172450939,-0.226777234104567,-0.234885346382723,0.177201937516048,0.671884779795826,0.012443,0.003478,0.0102217799495064,0.00222122005049357
1988-03-31,18.043847233093,0.0584928873149986,0.04717856724839,0.198334221418447,0.719947871246655,0.011773,0.009532,0.0053682402196615,0.0064047597803385
1988-06-30,19.0773030044935,0.0671756120228577,0.0572746908156676,0.172435442727527,0.720742029460067,0.01453,0.012875,0.00838562875164766,0.00614437124835234
1988-09-30,18.9609042393354,0.00436498636364968,-0.00610142666029256,0.195288364537159,0.74325996619918,0.01726,0.015254,0.0100518213288577,0.00720817867114228
1988-12-30,19.3084164183267,0.0309283982682813,0.018327827333801,0.236703269024372,0.802761297707505,0.018232,0.005844,0.0112375443743805,0.00699445562561948
1989-03-31,20.4599471272462,0.0695475413929378,0.0596387960550968,0.189477223344193,0.793904299633251,0.018198,0.014938,0.00654748390427981,0.0116505160957202
1989-06-30,22.0657920066634,0.0887069205051274,0.0784872448315748,0.208464097670468,0.829932954576193,0.022124,0.014717,0.0110800460631635,0.0110439539368365
1989-09-29,24.2231031325825,0.107242600144875,0.0977672192898242,0.20885188739046,0.843496477429494,0.020246,0.007252,0.0109698969277871,0.0092761030722129
1989-12-29,24.4736884563328,0.0189303324754937,0.0103448894379341,0.203770874737687,0.810564083142809,0.019223,0.008801,0.00724924853147448,0.0119737514685255
1990-03-30,23.5394851841743,-0.0300646405075083,-0.0381717399821169,0.194026145670657,0.815113005469272,0.018159,0.020619,0.00802128930386406,0.0101377106961359
